# meta: {"duration": 6.0, "fps": 24.0, "frame_count": 144, "led_count": 160, "motion": {"code": 0, "direction": "LEFT_ORIGIN"}, "palette": ["#ff6f61", "#ffd54f", "#00bcd4"], "ramp_space": "hsluv", "show_params": {"wave_amplitude": 0.45, "wave_direction": 1.0, "wave_frequency": 1.0, "wave_phase": 0.0, "wave_speed": 0.5}, "show_type": "sine", "software_version": "prism-tools/0.1.0", "sync": {"code": 0, "mode": "SYNC"}}
frame,led,r,g,b
8,21,0,198,196
8,22,0,198,195
8,23,0,199,194
8,24,0,200,192
8,25,0,201,190
8,26,0,202,188
8,27,0,203,186
8,28,0,205,184
8,29,0,206,181
8,30,0,207,178
8,31,0,209,175
8,32,0,210,171
8,33,0,212,166
8,34,0,214,161
8,35,0,216,154
8,36,0,218,146
8,37,0,220,135
8,38,0,222,121
8,39,0,225,101
8,40,0,227,64
8,41,59,228,0
8,42,102,226,0
8,43,129,225,0
8,44,150,223,0
8,45,166,222,0
8,46,180,221,0
8,47,193,220,0
8,48,205,219,0
8,49,217,218,0
8,50,228,217,0
8,51,239,215,0
8,52,249,214,0
8,53,255,213,79
8,54,255,210,80
8,55,255,207,80
8,56,255,203,80
8,57,255,200,80
8,58,255,197,80
8,59,255,194,79
8,60,255,191,79
8,61,255,188,79
8,62,255,184,78
8,63,255,181,78
8,64,255,178,78
8,65,255,175,78
8,66,255,172,78
8,67,255,169,78
8,68,255,166,78
8,69,255,163,78
8,70,255,160,79
8,71,255,158,79
8,72,255,155,80
8,73,255,152,80
8,74,255,150,81
8,75,255,147,82
8,76,255,145,82
8,77,255,143,83
8,78,255,141,84
8,79,255,138,85
8,80,255,137,85
8,81,255,135,86
8,82,255,133,87
8,83,255,131,88
8,84,255,130,88
8,85,255,128,89
8,86,255,127,89
8,87,255,126,90
8,88,255,125,90
8,89,255,125,90
8,90,255,124,91
8,91,255,124,91
8,92,255,124,91
8,93,255,124,91
8,94,255,124,91
8,95,255,124,91
8,96,255,124,91
8,97,255,125,90
8,98,255,126,90
8,99,255,127,89
8,100,255,128,89
8,101,255,129,88
8,102,255,131,88
8,103,255,132,87
8,104,255,134,86
8,105,255,136,86
8,106,255,137,85
8,107,255,140,84
8,108,255,142,83
8,109,255,144,83
8,110,255,146,82
8,111,255,149,81
8,112,255,151,81
8,113,255,154,80
8,114,255,157,79
8,115,255,159,79
8,116,255,162,79
8,117,255,165,78
8,118,255,168,78
8,119,255,171,78
8,120,255,174,78
8,121,255,177,78
8,122,255,180,78
8,123,255,183,78
8,124,255,186,79
8,125,255,189,79
8,126,255,192,79
8,127,255,195,80
8,128,255,199,80
8,129,255,202,80
8,130,255,205,80
8,131,255,208,80
8,132,255,211,79
8,133,255,213,0
8,134,244,215,0
8,135,233,216,0
8,136,222,217,0
8,137,211,218,0
8,138,200,219,0
8,139,187,221,0
8,140,174,222,0
8,141,158,223,0
8,142,140,224,0
8,143,116,225,0
8,144,84,227,0
8,145,0,229,17
8,146,0,226,86
8,147,0,223,113
8,148,0,221,129
8,149,0,219,141
8,150,0,217,150
8,151,0,215,157
8,152,0,213,164
8,153,0,211,168
8,154,0,210,173
8,155,0,208,176
8,156,0,207,180
8,157,0,205,183
8,158,0,204,185
8,159,0,203,188
9,0,0,199,193
9,1,0,199,195
9,2,0,198,196
9,3,0,197,197
9,4,0,196,198
9,5,0,196,199
9,6,0,196,200
9,7,0,195,200
9,8,0,195,200
9,9,0,195,201
9,10,0,195,201
9,11,0,195,201
9,12,0,195,200
9,13,0,195,200
9,14,0,196,199
9,15,0,196,199
9,16,0,197,198
9,17,0,197,197
9,18,0,198,196
9,19,0,199,195
9,20,0,200,193
9,21,0,200,192
9,22,0,201,190
9,23,0,203,188
9,24,0,204,186
9,25,0,205,183
9,26,0,206,180
9,27,0,208,177
9,28,0,209,174
9,29,0,211,169
9,30,0,213,164
9,31,0,215,159
9,32,0,216,152
9,33,0,219,143
9,34,0,221,131
9,35,0,223,115
9,36,0,225,92
9,37,0,228,42
9,38,76,227,0
9,39,111,226,0
9,40,136,224,0
9,41,155,223,0
9,42,170,222,0
9,43,185,221,0
9,44,197,220,0
9,45,209,219,0
9,46,220,218,0
9,47,231,216,0
9,48,242,215,0
9,49,252,214,0
9,50,255,212,79
9,51,255,209,80
9,52,255,206,80
9,53,255,202,80
9,54,255,199,80
9,55,255,196,80
9,56,255,193,79
9,57,255,190,79
9,58,255,186,79
9,59,255,183,78
9,60,255,180,78
9,61,255,177,78
9,62,255,174,78
9,63,255,171,78
9,64,255,168,78
9,65,255,165,78
9,66,255,162,78
9,67,255,160,79
9,68,255,157,79
9,69,255,154,80
9,70,255,152,80
9,71,255,149,81
9,72,255,147,82
9,73,255,144,83
9,74,255,142,83
9,75,255,140,84
9,76,255,138,85
9,77,255,136,86
9,78,255,134,86
9,79,255,132,87
9,80,255,131,88
9,81,255,129,88
9,82,255,128,89
9,83,255,127,89
9,84,255,126,90
9,85,255,125,90
9,86,255,125,90
9,87,255,124,91
9,88,255,124,91
9,89,255,124,91
9,90,255,124,91
9,91,255,124,91
9,92,255,124,91
9,93,255,125,90
9,94,255,125,90
9,95,255,126,90
9,96,255,127,89
9,97,255,128,89
9,98,255,130,88
9,99,255,131,88
9,100,255,133,87
9,101,255,134,86
9,102,255,136,86
9,103,255,138,85
9,104,255,140,84
9,105,255,142,83
9,106,255,145,82
9,107,255,147,82
9,108,255,149,81
9,109,255,152,80
9,110,255,155,80
9,111,255,157,79
9,112,255,160,79
9,113,255,163,78
9,114,255,166,78
9,115,255,169,78
9,116,255,172,78
9,117,255,175,78
9,118,255,178,78
9,119,255,181,78
9,120,255,184,78
9,121,255,187,79
9,122,255,190,79
9,123,255,193,79
9,124,255,196,80
9,125,255,200,80
9,126,255,203,80
9,127,255,206,80
9,128,255,209,80
9,129,255,212,79
9,130,251,214,0
9,131,240,215,0
9,132,230,217,0
9,133,219,218,0
9,134,207,219,0
9,135,195,220,0
9,136,183,221,0
9,137,169,222,0
9,138,153,223,0
9,139,133,224,0
9,140,108,226,0
9,141,70,228,0
9,142,0,228,53
9,143,0,225,96
9,144,0,223,118
9,145,0,220,133
9,146,0,218,144
9,147,0,216,153
9,148,0,214,160
9,149,0,212,165
9,150,0,211,170
9,151,0,209,174
9,152,0,208,178
9,153,0,206,181
9,154,0,205,183
9,155,0,204,186
9,156,0,202,188
9,157,0,201,190
9,158,0,200,192
9,159,0,199,193
10,0,0,197,198
10,1,0,196,198
10,2,0,196,199
10,3,0,195,200
10,4,0,195,200
10,5,0,195,200
10,6,0,195,201
10,7,0,195,201
10,8,0,195,201
10,9,0,195,200
10,10,0,195,200
10,11,0,196,199
10,12,0,196,199
10,13,0,197,198
10,14,0,197,197
10,15,0,198,195
10,16,0,199,194
10,17,0,200,193
10,18,0,201,191
10,19,0,202,189
10,20,0,203,187
10,21,0,204,185
10,22,0,205,182
10,23,0,207,179
10,24,0,208,176
10,25,0,210,172
10,26,0,212,168
10,27,0,213,163
10,28,0,215,157
10,29,0,217,149
10,30,0,219,140
10,31,0,221,127
10,32,0,224,110
10,33,0,226,82
10,34,20,229,0
10,35,89,227,0
10,36,121,225,0
10,37,142,224,0
10,38,160,223,0
10,39,175,221,0
10,40,188,220,0
10,41,201,219,0
10,42,213,218,0
10,43,224,217,0
10,44,234,216,0
10,45,245,215,0
10,46,255,213,31
10,47,255,211,80
10,48,255,208,80
10,49,255,205,80
10,50,255,201,80
10,51,255,198,80
10,52,255,195,80
10,53,255,192,79
10,54,255,189,79
10,55,255,186,79
10,56,255,182,78
10,57,255,179,78
10,58,255,176,78
10,59,255,173,78
10,60,255,170,78
10,61,255,167,78
10,62,255,164,78
10,63,255,162,79
10,64,255,159,79
10,65,255,156,79
10,66,255,153,80
10,67,255,151,81
10,68,255,148,81
10,69,255,146,82
10,70,255,144,83
10,71,255,141,84
10,72,255,139,84
10,73,255,137,85
10,74,255,135,86
10,75,255,133,87
10,76,255,132,87
10,77,255,130,88
10,78,255,129,89
10,79,255,128,89
10,80,255,127,90
10,81,255,126,90
10,82,255,125,90
10,83,255,124,91
10,84,255,124,91
10,85,255,124,91
10,86,255,124,91
10,87,255,124,91
10,88,255,124,91
10,89,255,124,91
10,90,255,125,90
10,91,255,125,90
10,92,255,126,90
10,93,255,128,89
10,94,255,129,89
10,95,255,130,88
10,96,255,131,87
10,97,255,133,87
10,98,255,135,86
10,99,255,137,85
10,100,255,139,85
10,101,255,141,84
10,102,255,143,83
10,103,255,145,82
10,104,255,148,82
10,105,255,150,81
10,106,255,153,80
10,107,255,156,80
10,108,255,158,79
10,109,255,161,79
10,110,255,164,78
10,111,255,167,78
10,112,255,170,78
10,113,255,173,78
10,114,255,176,78
10,115,255,179,78
10,116,255,182,78
10,117,255,185,78
10,118,255,188,79
10,119,255,191,79
10,120,255,194,79
10,121,255,197,80
10,122,255,201,80
10,123,255,204,80
10,124,255,207,80
10,125,255,210,80
10,126,255,213,74
10,127,248,214,0
10,128,237,216,0
10,129,226,217,0
10,130,215,218,0
10,131,204,219,0
10,132,192,220,0
10,133,178,221,0
10,134,164,222,0
10,135,147,223,0
10,136,127,225,0
10,137,98,226,0
10,138,49,228,0
10,139,0,227,71
10,140,0,224,104
10,141,0,222,123
10,142,0,220,137
10,143,0,218,147
10,144,0,216,155
10,145,0,214,162
10,146,0,212,167
10,147,0,210,171
10,148,0,209,175
10,149,0,207,179
10,150,0,206,182
10,151,0,204,184
10,152,0,203,187
10,153,0,202,189
10,154,0,201,191
10,155,0,200,192
10,156,0,199,194
10,157,0,198,195
10,158,0,197,197
10,159,0,197,198
11,0,0,195,200
11,1,0,195,200
11,2,0,195,201
11,3,0,195,201
11,4,0,195,201
11,5,0,195,200
11,6,0,195,200
11,7,0,196,200
11,8,0,196,199
11,9,0,196,198
11,10,0,197,197
11,11,0,198,196
11,12,0,198,195
11,13,0,199,194
11,14,0,200,192
11,15,0,201,190
11,16,0,202,189
11,17,0,203,187
11,18,0,205,184
11,19,0,206,182
11,20,0,207,178
11,21,0,209,175
11,22,0,210,171
11,23,0,212,166
11,24,0,214,161
11,25,0,216,154
11,26,0,218,146
11,27,0,220,136
11,28,0,222,122
11,29,0,225,103
11,30,0,227,68
11,31,54,228,0
11,32,100,226,0
11,33,128,225,0
11,34,149,223,0
11,35,165,222,0
11,36,179,221,0
11,37,193,220,0
11,38,205,219,0
11,39,216,218,0
11,40,227,217,0
11,41,238,216,0
11,42,249,214,0
11,43,255,213,79
11,44,255,210,80
11,45,255,207,80
11,46,255,204,80
11,47,255,200,80
11,48,255,197,80
11,49,255,194,79
11,50,255,191,79
11,51,255,188,79
11,52,255,185,78
11,53,255,182,78
11,54,255,178,78
11,55,255,175,78
11,56,255,172,78
11,57,255,169,78
11,58,255,166,78
11,59,255,164,78
11,60,255,161,79
11,61,255,158,79
11,62,255,155,80
11,63,255,153,80
11,64,255,150,81
11,65,255,148,82
11,66,255,145,82
11,67,255,143,83
11,68,255,141,84
11,69,255,139,85
11,70,255,137,85
11,71,255,135,86
11,72,255,133,87
11,73,255,131,87
11,74,255,130,88
11,75,255,128,89
11,76,255,127,89
11,77,255,126,90
11,78,255,125,90
11,79,255,125,90
11,80,255,124,91
11,81,255,124,91
11,82,255,124,91
11,83,255,124,91
11,84,255,124,91
11,85,255,124,91
11,86,255,124,91
11,87,255,125,90
11,88,255,126,90
11,89,255,127,90
11,90,255,128,89
11,91,255,129,88
11,92,255,131,88
11,93,255,132,87
11,94,255,134,86
11,95,255,135,86
11,96,255,137,85
11,97,255,139,84
11,98,255,141,84
11,99,255,144,83
11,100,255,146,82
11,101,255,149,81
11,102,255,151,81
11,103,255,154,80
11,104,255,156,79
11,105,255,159,79
11,106,255,162,79
11,107,255,165,78
11,108,255,167,78
11,109,255,170,78
11,110,255,174,78
11,111,255,177,78
11,112,255,179,78
11,113,255,183,78
11,114,255,186,79
11,115,255,189,79
11,116,255,192,79
11,117,255,195,80
11,118,255,198,80
11,119,255,202,80
11,120,255,205,80
11,121,255,208,80
11,122,255,211,79
11,123,255,213,8
11,124,244,215,0
11,125,234,216,0
11,126,223,217,0
11,127,212,218,0
11,128,200,219,0
11,129,188,220,0
11,130,174,221,0
11,131,159,223,0
11,132,141,224,0
11,133,118,225,0
11,134,87,227,0
11,135,2,229,0
11,136,0,226,84
11,137,0,224,112
11,138,0,221,128
11,139,0,219,140
11,140,0,217,150
11,141,0,215,157
11,142,0,213,163
11,143,0,211,168
11,144,0,210,173
11,145,0,208,176
11,146,0,207,180
11,147,0,205,183
11,148,0,204,185
11,149,0,203,187
11,150,0,202,189
11,151,0,201,191
11,152,0,200,193
11,153,0,199,194
11,154,0,198,196
11,155,0,197,197
11,156,0,197,198
11,157,0,196,199
11,158,0,196,199
11,159,0,195,200
12,0,0,195,201
12,1,0,195,201
12,2,0,195,200
12,3,0,195,200
12,4,0,196,200
12,5,0,196,199
12,6,0,197,198
12,7,0,197,197
12,8,0,198,196
12,9,0,199,195
12,10,0,199,193
12,11,0,200,192
12,12,0,201,190
12,13,0,202,188
12,14,0,204,186
12,15,0,205,183
12,16,0,206,180
12,17,0,208,177
12,18,0,209,174
12,19,0,211,170
12,20,0,213,165
12,21,0,214,159
12,22,0,216,152
12,23,0,218,144
12,24,0,221,132
12,25,0,223,117
12,26,0,225,94
12,27,0,228,48
12,28,73,228,0
12,29,110,226,0
12,30,135,224,0
12,31,154,223,0
12,32,169,222,0
12,33,184,221,0
12,34,196,220,0
12,35,208,219,0
12,36,219,218,0
12,37,230,216,0
12,38,241,215,0
12,39,252,214,0
12,40,255,212,79
12,41,255,209,80
12,42,255,206,80
12,43,255,203,80
12,44,255,199,80
12,45,255,196,80
12,46,255,193,79
12,47,255,190,79
12,48,255,187,79
12,49,255,184,78
12,50,255,181,78
12,51,255,177,78
12,52,255,174,78
12,53,255,171,78
12,54,255,168,78
12,55,255,166,78
12,56,255,163,78
12,57,255,160,79
12,58,255,157,79
12,59,255,155,80
12,60,255,152,80
12,61,255,149,81
12,62,255,147,82
12,63,255,144,83
12,64,255,142,83
12,65,255,140,84
12,66,255,138,85
12,67,255,136,86
12,68,255,134,86
12,69,255,133,87
12,70,255,131,88
12,71,255,129,88
12,72,255,128,89
12,73,255,127,89
12,74,255,126,90
12,75,255,125,90
12,76,255,125,90
12,77,255,124,91
12,78,255,124,91
12,79,255,124,91
12,80,255,124,91
12,81,255,124,91
12,82,255,124,91
12,83,255,125,90
12,84,255,125,90
12,85,255,126,90
12,86,255,127,89
12,87,255,128,89
12,88,255,129,88
12,89,255,131,88
12,90,255,133,87
12,91,255,134,86
12,92,255,136,86
12,93,255,138,85
12,94,255,140,84
12,95,255,142,83
12,96,255,144,83
12,97,255,147,82
12,98,255,149,81
12,99,255,152,80
12,100,255,155,80
12,101,255,157,79
12,102,255,160,79
12,103,255,163,78
12,104,255,166,78
12,105,255,168,78
12,106,255,171,78
12,107,255,174,78
12,108,255,177,78
12,109,255,181,78
12,110,255,184,78
12,111,255,187,79
12,112,255,190,79
12,113,255,193,79
12,114,255,196,80
12,115,255,199,80
12,116,255,203,80
12,117,255,206,80
12,118,255,209,80
12,119,255,212,79
12,120,252,214,0
12,121,241,215,0
12,122,230,216,0
12,123,219,218,0
12,124,208,219,0
12,125,196,220,0
12,126,184,221,0
12,127,169,222,0
12,128,154,223,0
12,129,135,224,0
12,130,110,226,0
12,131,73,228,0
12,132,0,228,48
12,133,0,225,94
12,134,0,223,117
12,135,0,221,132
12,136,0,218,144
12,137,0,216,152
12,138,0,214,159
12,139,0,213,165
12,140,0,211,170
12,141,0,209,174
12,142,0,208,177
12,143,0,206,180
12,144,0,205,183
12,145,0,204,186
12,146,0,202,188
12,147,0,201,190
12,148,0,200,192
12,149,0,199,193
12,150,0,199,195
12,151,0,198,196
12,152,0,197,197
12,153,0,197,198
12,154,0,196,199
12,155,0,196,200
12,156,0,195,200
12,157,0,195,200
12,158,0,195,201
12,159,0,195,201
13,0,0,195,200
13,1,0,196,199
13,2,0,196,199
13,3,0,197,198
13,4,0,197,197
13,5,0,198,196
13,6,0,199,194
13,7,0,200,193
13,8,0,201,191
13,9,0,202,189
13,10,0,203,187
13,11,0,204,185
13,12,0,205,183
13,13,0,207,180
13,14,0,208,176
13,15,0,210,173
13,16,0,211,168
13,17,0,213,163
13,18,0,215,157
13,19,0,217,150
13,20,0,219,140
13,21,0,221,128
13,22,0,224,112
13,23,0,226,84
13,24,2,229,0
13,25,87,227,0
13,26,118,225,0
13,27,141,224,0
13,28,159,223,0
13,29,174,221,0
13,30,188,220,0
13,31,200,219,0
13,32,212,218,0
13,33,223,217,0
13,34,234,216,0
13,35,244,215,0
13,36,255,213,8
13,37,255,211,79
13,38,255,208,80
13,39,255,205,80
13,40,255,202,80
13,41,255,198,80
13,42,255,195,80
13,43,255,192,79
13,44,255,189,79
13,45,255,186,79
13,46,255,183,78
13,47,255,179,78
13,48,255,177,78
13,49,255,174,78
13,50,255,170,78
13,51,255,167,78
13,52,255,165,78
13,53,255,162,79
13,54,255,159,79
13,55,255,156,79
13,56,255,154,80
13,57,255,151,81
13,58,255,149,81
13,59,255,146,82
13,60,255,144,83
13,61,255,141,84
13,62,255,139,84
13,63,255,137,85
13,64,255,135,86
13,65,255,134,86
13,66,255,132,87
13,67,255,131,88
13,68,255,129,88
13,69,255,128,89
13,70,255,127,90
13,71,255,126,90
13,72,255,125,90
13,73,255,124,91
13,74,255,124,91
13,75,255,124,91
13,76,255,124,91
13,77,255,124,91
13,78,255,124,91
13,79,255,124,91
13,80,255,125,90
13,81,255,125,90
13,82,255,126,90
13,83,255,127,89
13,84,255,128,89
13,85,255,130,88
13,86,255,131,87
13,87,255,133,87
13,88,255,135,86
13,89,255,137,85
13,90,255,139,85
13,91,255,141,84
13,92,255,143,83
13,93,255,145,82
13,94,255,148,82
13,95,255,150,81
13,96,255,153,80
13,97,255,155,80
13,98,255,158,79
13,99,255,161,79
13,100,255,164,78
13,101,255,166,78
13,102,255,169,78
13,103,255,172,78
13,104,255,175,78
13,105,255,178,78
13,106,255,182,78
13,107,255,185,78
13,108,255,188,79
13,109,255,191,79
13,110,255,194,79
13,111,255,197,80
13,112,255,200,80
13,113,255,204,80
13,114,255,207,80
13,115,255,210,80
13,116,255,213,79
13,117,249,214,0
13,118,238,216,0
13,119,227,217,0
13,120,216,218,0
13,121,205,219,0
13,122,193,220,0
13,123,179,221,0
13,124,165,222,0
13,125,149,223,0
13,126,128,225,0
13,127,100,226,0
13,128,54,228,0
13,129,0,227,68
13,130,0,225,103
13,131,0,222,122
13,132,0,220,136
13,133,0,218,146
13,134,0,216,154
13,135,0,214,161
13,136,0,212,166
13,137,0,210,171
13,138,0,209,175
13,139,0,207,178
13,140,0,206,182
13,141,0,205,184
13,142,0,203,187
13,143,0,202,189
13,144,0,201,190
13,145,0,200,192
13,146,0,199,194
13,147,0,198,195
13,148,0,198,196
13,149,0,197,197
13,150,0,196,198
13,151,0,196,199
13,152,0,196,200
13,153,0,195,200
13,154,0,195,200
13,155,0,195,201
13,156,0,195,201
13,157,0,195,201
13,158,0,195,200
13,159,0,195,200
14,0,0,197,198
14,1,0,197,197
14,2,0,198,195
14,3,0,199,194
14,4,0,200,192
14,5,0,201,191
14,6,0,202,189
14,7,0,203,187
14,8,0,204,184
14,9,0,206,182
14,10,0,207,179
14,11,0,209,175
14,12,0,210,171
14,13,0,212,167
14,14,0,214,162
14,15,0,216,155
14,16,0,218,147
14,17,0,220,137
14,18,0,222,123
14,19,0,224,104
14,20,0,227,71
14,21,49,228,0
14,22,98,226,0
14,23,127,225,0
14,24,147,223,0
14,25,164,222,0
14,26,178,221,0
14,27,192,220,0
14,28,204,219,0
14,29,215,218,0
14,30,226,217,0
14,31,237,216,0
14,32,248,214,0
14,33,255,213,74
14,34,255,210,80
14,35,255,207,80
14,36,255,204,80
14,37,255,201,80
14,38,255,197,80
14,39,255,194,79
14,40,255,191,79
14,41,255,188,79
14,42,255,185,78
14,43,255,182,78
14,44,255,179,78
14,45,255,176,78
14,46,255,173,78
14,47,255,170,78
14,48,255,167,78
14,49,255,164,78
14,50,255,161,79
14,51,255,158,79
14,52,255,156,80
14,53,255,153,80
14,54,255,150,81
14,55,255,148,82
14,56,255,145,82
14,57,255,143,83
14,58,255,141,84
14,59,255,139,85
14,60,255,137,85
14,61,255,135,86
14,62,255,133,87
14,63,255,131,87
14,64,255,130,88
14,65,255,129,89
14,66,255,128,89
14,67,255,126,90
14,68,255,125,90
14,69,255,125,90
14,70,255,124,91
14,71,255,124,91
14,72,255,124,91
14,73,255,124,91
14,74,255,124,91
14,75,255,124,91
14,76,255,124,91
14,77,255,125,90
14,78,255,126,90
14,79,255,127,90
14,80,255,128,89
14,81,255,129,89
14,82,255,130,88
14,83,255,132,87
14,84,255,133,87
14,85,255,135,86
14,86,255,137,85
14,87,255,139,84
14,88,255,141,84
14,89,255,144,83
14,90,255,146,82
14,91,255,148,81
14,92,255,151,81
14,93,255,153,80
14,94,255,156,79
14,95,255,159,79
14,96,255,162,79
14,97,255,164,78
14,98,255,167,78
14,99,255,170,78
14,100,255,173,78
14,101,255,176,78
14,102,255,179,78
14,103,255,182,78
14,104,255,186,79
14,105,255,189,79
14,106,255,192,79
14,107,255,195,80
14,108,255,198,80
14,109,255,201,80
14,110,255,205,80
14,111,255,208,80
14,112,255,211,80
14,113,255,213,31
14,114,245,215,0
14,115,234,216,0
14,116,224,217,0
14,117,213,218,0
14,118,201,219,0
14,119,188,220,0
14,120,175,221,0
14,121,160,223,0
14,122,142,224,0
14,123,121,225,0
14,124,89,227,0
14,125,20,229,0
14,126,0,226,82
14,127,0,224,110
14,128,0,221,127
14,129,0,219,140
14,130,0,217,149
14,131,0,215,157
14,132,0,213,163
14,133,0,212,168
14,134,0,210,172
14,135,0,208,176
14,136,0,207,179
14,137,0,205,182
14,138,0,204,185
14,139,0,203,187
14,140,0,202,189
14,141,0,201,191
14,142,0,200,193
14,143,0,199,194
14,144,0,198,195
14,145,0,197,197
14,146,0,197,198
14,147,0,196,199
14,148,0,196,199
14,149,0,195,200
14,150,0,195,200
14,151,0,195,201
14,152,0,195,201
14,153,0,195,201
14,154,0,195,200
14,155,0,195,200
14,156,0,195,200
14,157,0,196,199
14,158,0,196,198
14,159,0,197,198
15,0,0,199,193
15,1,0,200,192
15,2,0,201,190
15,3,0,202,188
15,4,0,204,186
15,5,0,205,183
15,6,0,206,181
15,7,0,208,178
15,8,0,209,174
15,9,0,211,170
15,10,0,212,165
15,11,0,214,160
15,12,0,216,153
15,13,0,218,144
15,14,0,220,133
15,15,0,223,118
15,16,0,225,96
15,17,0,228,53
15,18,70,228,0
15,19,108,226,0
15,20,133,224,0
15,21,153,223,0
15,22,169,222,0
15,23,183,221,0
15,24,195,220,0
15,25,207,219,0
15,26,219,218,0
15,27,230,217,0
15,28,240,215,0
15,29,251,214,0
15,30,255,212,79
15,31,255,209,80
15,32,255,206,80
15,33,255,203,80
15,34,255,200,80
15,35,255,196,80
15,36,255,193,79
15,37,255,190,79
15,38,255,187,79
15,39,255,184,78
15,40,255,181,78
15,41,255,178,78
15,42,255,175,78
15,43,255,172,78
15,44,255,169,78
15,45,255,166,78
15,46,255,163,78
15,47,255,160,79
15,48,255,157,79
15,49,255,155,80
15,50,255,152,80
15,51,255,149,81
15,52,255,147,82
15,53,255,145,82
15,54,255,142,83
15,55,255,140,84
15,56,255,138,85
15,57,255,136,86
15,58,255,134,86
15,59,255,133,87
15,60,255,131,88
15,61,255,130,88
15,62,255,128,89
15,63,255,127,89
15,64,255,126,90
15,65,255,125,90
15,66,255,125,90
15,67,255,124,91
15,68,255,124,91
15,69,255,124,91
15,70,255,124,91
15,71,255,124,91
15,72,255,124,91
15,73,255,125,90
15,74,255,125,90
15,75,255,126,90
15,76,255,127,89
15,77,255,128,89
15,78,255,129,88
15,79,255,131,88
15,80,255,132,87
15,81,255,134,86
15,82,255,136,86
15,83,255,138,85
15,84,255,140,84
15,85,255,142,83
15,86,255,144,83
15,87,255,147,82
15,88,255,149,81
15,89,255,152,80
15,90,255,154,80
15,91,255,157,79
15,92,255,160,79
15,93,255,162,78
15,94,255,165,78
15,95,255,168,78
15,96,255,171,78
15,97,255,174,78
15,98,255,177,78
15,99,255,180,78
15,100,255,183,78
15,101,255,186,79
15,102,255,190,79
15,103,255,193,79
15,104,255,196,80
15,105,255,199,80
15,106,255,202,80
15,107,255,206,80
15,108,255,209,80
15,109,255,212,79
15,110,252,214,0
15,111,242,215,0
15,112,231,216,0
15,113,220,218,0
15,114,209,219,0
15,115,197,220,0
15,116,185,221,0
15,117,170,222,0
15,118,155,223,0
15,119,136,224,0
15,120,111,226,0
15,121,76,227,0
15,122,0,228,42
15,123,0,225,92
15,124,0,223,115
15,125,0,221,131
15,126,0,219,143
15,127,0,216,152
15,128,0,215,159
15,129,0,213,164
15,130,0,211,169
15,131,0,209,174
15,132,0,208,177
15,133,0,206,180
15,134,0,205,183
15,135,0,204,186
15,136,0,203,188
15,137,0,201,190
15,138,0,200,192
15,139,0,200,193
15,140,0,199,195
15,141,0,198,196
15,142,0,197,197
15,143,0,197,198
15,144,0,196,199
15,145,0,196,199
15,146,0,195,200
15,147,0,195,200
15,148,0,195,201
15,149,0,195,201
15,150,0,195,201
15,151,0,195,200
15,152,0,195,200
15,153,0,196,200
15,154,0,196,199
15,155,0,196,198
15,156,0,197,197
15,157,0,198,196
15,158,0,199,195
15,159,0,199,193
16,0,0,203,188
16,1,0,204,185
16,2,0,205,183
16,3,0,207,180
16,4,0,208,176
16,5,0,210,173
16,6,0,211,168
16,7,0,213,164
16,8,0,215,157
16,9,0,217,150
16,10,0,219,141
16,11,0,221,129
16,12,0,223,113
16,13,0,226,86
16,14,0,229,17
16,15,84,227,0
16,16,116,225,0
16,17,140,224,0
16,18,158,223,0
16,19,174,222,0
16,20,187,221,0
16,21,200,219,0
16,22,211,218,0
16,23,222,217,0
16,24,233,216,0
16,25,244,215,0
16,26,255,213,0
16,27,255,211,79
16,28,255,208,80
16,29,255,205,80
16,30,255,202,80
16,31,255,199,80
16,32,255,195,80
16,33,255,192,79
16,34,255,189,79
16,35,255,186,79
16,36,255,183,78
16,37,255,180,78
16,38,255,177,78
16,39,255,174,78
16,40,255,171,78
16,41,255,168,78
16,42,255,165,78
16,43,255,162,79
16,44,255,159,79
16,45,255,157,79
16,46,255,154,80
16,47,255,151,81
16,48,255,149,81
16,49,255,146,82
16,50,255,144,83
16,51,255,142,83
16,52,255,140,84
16,53,255,137,85
16,54,255,136,86
16,55,255,134,86
16,56,255,132,87
16,57,255,131,88
16,58,255,129,88
16,59,255,128,89
16,60,255,127,89
16,61,255,126,90
16,62,255,125,90
16,63,255,124,91
16,64,255,124,91
16,65,255,124,91
16,66,255,124,91
16,67,255,124,91
16,68,255,124,91
16,69,255,124,91
16,70,255,125,90
16,71,255,125,90
16,72,255,126,90
16,73,255,127,89
16,74,255,128,89
16,75,255,130,88
16,76,255,131,88
16,77,255,133,87
16,78,255,135,86
16,79,255,137,85
16,80,255,138,85
16,81,255,141,84
16,82,255,143,83
16,83,255,145,82
16,84,255,147,82
16,85,255,150,81
16,86,255,152,80
16,87,255,155,80
16,88,255,158,79
16,89,255,160,79
16,90,255,163,78
16,91,255,166,78
16,92,255,169,78
16,93,255,172,78
16,94,255,175,78
16,95,255,178,78
16,96,255,181,78
16,97,255,184,78
16,98,255,188,79
16,99,255,191,79
16,100,255,194,79
16,101,255,197,80
16,102,255,200,80
16,103,255,203,80
16,104,255,207,80
16,105,255,210,80
16,106,255,213,79
16,107,249,214,0
16,108,239,215,0
16,109,228,217,0
16,110,217,218,0
16,111,205,219,0
16,112,193,220,0
16,113,180,221,0
16,114,166,222,0
16,115,150,223,0
